ID_Venda;Data;Cliente;Produto;Categoria;Valor_Unitario;Quantidade;Total_Venda;Desconto_Pct;Status;Cidade;Vendedor
2836;inválida;Cliente_1505;Mouse Logitech;Acessórios;5766,84;4;7901,57;26,2;;Curitiba;João
2837;13-05-2024;Cliente_6632;Mouse Logitech;Eletrônicos;1187,84;4;6425,71;27,0;Pendente;São Paulo;Carlos
2838;2024-10-03;Cliente_3675;iPhone 15;Periféricos;7480,43;14;7001,29;3,6;Cancelada;Rio de Janeiro;Ana
2839;30/11/2024;Cliente_2459;Mouse Logitech;Eletrônicos;8614,58;13;5545,78;15,5;Pendente;Rio de Janeiro;Carlos
2840;2024-07-06;Cliente_2066;Notebook Dell;Periféricos;5875,42;5;12866,42;6,6;Concluída;Rio de Janeiro;Carlos
2841;24-04-2024;Cliente_3309;Teclado Mecânico;Acessórios;5162,68;9;1529,92;26,4;Cancelada;Curitiba;Maria
2842;28/05/2024;Cliente_1802;Teclado Mecânico;Eletrônicos;7524,55;5;13948,84;15,5;;Porto Alegre;Maria
2843;inválida;Cliente_4557;Teclado Mecânico;Eletrônicos;1400,11;11;9605,79;19,3;;Rio de Janeiro;Maria
2844;18/09/2024;Cliente_7917;Notebook Dell;Acessórios;5820,94;7;8469,52;2,6;Cancelada;São Paulo;Maria
2845;2024-07-22;Cliente_1096;Teclado Mecânico;Acessórios;8159,53;1;13394,6;23,0;Cancelada;Rio de Janeiro;Ana
2846;14/09/2024;Cliente_9501;Notebook Dell;Acessórios;1784,46;1;7874,9;10,5;Pendente;Rio de Janeiro;Pedro
2847;05/12/2024;Cliente_3006;Notebook Dell;Periféricos;5968,68;15;13368,27;6,1;Concluída;Porto Alegre;Maria
2848;10-11-2024;Cliente_7634;iPhone 15;Eletrônicos;;7;10970,21;11,6;Concluída;Belo Horizonte;João
2849;25-03-2024;Cliente_5490;iPhone 15;Periféricos;5676,11;1;3598,18;22,4;Concluída;São Paulo;Carlos
2850;inválida;Cliente_2691;Teclado Mecânico;Eletrônicos;4908,92;14;12040,0;13,3;Concluída;Rio de Janeiro;Maria
2851;22/03/2024;Cliente_1218;Mouse Logitech;Acessórios;617,92;dez;5761,94;17,4;Cancelada;Curitiba;João
2852;16-10-2024;Cliente_5147;Teclado Mecânico;Periféricos;8030,59;1;8028,85;15,4;Cancelada;São Paulo;Maria
2853;03/12/2024;Cliente_5179;iPhone 15;Acessórios;3736,05;13;12952,14;2,4;;Rio de Janeiro;Pedro
2854;2024-09-04;Cliente_7669;Monitor LG;Acessórios;2716,77;1;5869,87;18,5;Pendente;Rio de Janeiro;Ana
2855;21/01/2024;Cliente_1696;Monitor LG;Acessórios;7382,8;9;3330,71;0,4;Pendente;Porto Alegre;Carlos
2856;06/09/2024;Cliente_9865;Monitor LG;Eletrônicos;5483,77;7;1877,29;0,2;Pendente;São Paulo;Ana
2857;inválida;Cliente_2234;iPhone 15;Periféricos;2313,91;4;2695,98;19,0;Concluída;São Paulo;Pedro
2858;08/07/2024;Cliente_9184;Teclado Mecânico;Eletrônicos;3268,02;9;3919,68;24,0;Cancelada;Porto Alegre;Maria
2859;22-01-2024;Cliente_2674;Mouse Logitech;Periféricos;3444,78;7;12823,43;7,5;Pendente;São Paulo;João
2860;15-04-2024;Cliente_5205;Monitor LG;Eletrônicos;7198,55;5;14863,53;19,9;;Curitiba;Pedro
2861;2024-07-03;Cliente_1624;iPhone 15;Periféricos;;10;4456,58;4,7;Pendente;Porto Alegre;Maria
2862;2024-08-28;Cliente_4868;Notebook Dell;Periféricos;4645,18;11;6949,23;27,7;Cancelada;Rio de Janeiro;Ana
2863;24/01/2024;Cliente_5475;Notebook Dell;Acessórios;2378,98;10;2504,46;9,1;;São Paulo;Ana
2864;inválida;Cliente_7960;iPhone 15;Acessórios;4489,7;10;941,78;9,8;Cancelada;Porto Alegre;Maria
2865;22-02-2024;Cliente_6335;Mouse Logitech;Eletrônicos;8349,03;13;7034,2;7,6;;Rio de Janeiro;Pedro
2866;23-09-2024;Cliente_5319;Mouse Logitech;Eletrônicos;8039,21;3;13810,71;4,4;Cancelada;Curitiba;Pedro
2867;20-05-2024;Cliente_5595;Teclado Mecânico;Eletrônicos;6327,48;8;10952,03;10,6;;Curitiba;Maria
2868;14-05-2024;Cliente_6773;Mouse Logitech;Periféricos;5582,43;10;6864,12;5,3;Pendente;Rio de Janeiro;Carlos
2869;05-10-2024;Cliente_1488;Notebook Dell;Eletrônicos;6677,1;3;3591,92;20,2;Concluída;Rio de Janeiro;Ana
2870;2024-03-30;Cliente_7618;Teclado Mecânico;Periféricos;7307,15;dez;4375,98;19,3;Pendente;São Paulo;João
2871;inválida;Cliente_1189;Monitor LG;Eletrônicos;7844,95;3;6474,75;8,9;;Belo Horizonte;Ana
2872;06-07-2024;Cliente_6446;Teclado Mecânico;Eletrônicos;7345,07;11;10783,24;10,4;Pendente;Belo Horizonte;João
2873;30/11/2024;Cliente_9216;Monitor LG;Eletrônicos;4547,04;9;4263,78;9,0;Cancelada;Curitiba;Carlos
2874;2024-09-21;Cliente_1569;Mouse Logitech;Acessórios;;11;7856,68;16,2;;Belo Horizonte;Ana
2875;11/07/2024;Cliente_7782;Monitor LG;Eletrônicos;3045,67;10;14120,24;27,1;;Porto Alegre;Maria
2876;2024-09-21;Cliente_3157;Mouse Logitech;Eletrônicos;4152,63;12;12851,77;25,5;Pendente;Porto Alegre;Carlos
2877;2024-06-29;Cliente_8483;Notebook Dell;Acessórios;8054,48;12;12959,56;23,6;;Porto Alegre;João
2878;inválida;Cliente_5297;Mouse Logitech;Eletrônicos;529,17;9;11573,48;12,4;Concluída;Belo Horizonte;João
2879;05/11/2024;Cliente_6578;Teclado Mecânico;Acessórios;3664,94;2;10179,32;6,2;;Curitiba;Carlos
2880;13/09/2024;Cliente_7526;Mouse Logitech;Acessórios;3736,42;9;8533,66;6,3;;Curitiba;Carlos
2881;13/08/2024;Cliente_8081;Monitor LG;Acessórios;2934,75;6;10633,56;8,3;Cancelada;Belo Horizonte;Pedro
2882;27/04/2024;Cliente_4611;Mouse Logitech;Periféricos;2455,89;13;4253,29;10,0;Cancelada;Curitiba;Carlos
2883;20-09-2024;Cliente_9951;Mouse Logitech;Eletrônicos;5099,73;11;6191,12;0,7;Pendente;Porto Alegre;Pedro
2884;23/05/2024;Cliente_6707;Teclado Mecânico;Acessórios;3301,92;7;8306,82;6,0;;Porto Alegre;Maria
2885;inválida;Cliente_1665;Monitor LG;Periféricos;2079,8;14;6004,79;26,9;Concluída;Rio de Janeiro;João
2886;2024-03-21;Cliente_8980;Mouse Logitech;Acessórios;2282,61;1;14003,16;17,3;Concluída;Porto Alegre;João
2887;04-11-2024;Cliente_5225;iPhone 15;Periféricos;;10;12017,9;20,9;Pendente;Porto Alegre;João
2888;01-03-2024;Cliente_3320;iPhone 15;Eletrônicos;7686,49;15;11687,42;28,9;Pendente;Curitiba;Pedro
2889;2024-04-27;Cliente_5492;Notebook Dell;Periféricos;7374,87;dez;1336,27;28,1;Cancelada;Curitiba;Ana
2890;18-06-2024;Cliente_2280;iPhone 15;Acessórios;4094,31;14;11538,23;15,1;Concluída;Porto Alegre;Ana
2891;2024-02-28;Cliente_5997;Mouse Logitech;Eletrônicos;309,2;11;14678,46;10,5;Cancelada;Porto Alegre;Maria
2892;inválida;Cliente_3344;iPhone 15;Eletrônicos;7563,04;9;14157,82;7,0;Pendente;São Paulo;João
2893;02/09/2024;Cliente_1263;iPhone 15;Acessórios;562,27;15;3965,58;28,0;Concluída;São Paulo;Maria
2894;29/10/2024;Cliente_5757;Teclado Mecânico;Acessórios;5963,77;10;6748,46;18,4;Cancelada;Rio de Janeiro;João
2895;2024-11-27;Cliente_6883;Mouse Logitech;Eletrônicos;553,04;5;10120,37;12,3;Concluída;Porto Alegre;Maria
2896;12/01/2024;Cliente_8443;Teclado Mecânico;Periféricos;3396,26;5;14216,1;20,8;Cancelada;Curitiba;Carlos
2897;23/01/2024;Cliente_8259;Mouse Logitech;Periféricos;3432,61;3;5265,09;10,1;Concluída;Belo Horizonte;Maria
2898;20-10-2024;Cliente_8062;Teclado Mecânico;Acessórios;7421,35;1;8862,1;12,0;Concluída;São Paulo;Carlos
2899;inválida;Cliente_3935;Notebook Dell;Acessórios;3978,16;7;7915,5;28,2;;Rio de Janeiro;Carlos
2900;18-11-2024;Cliente_6180;iPhone 15;Acessórios;;10;14762,17;3,2;Cancelada;Rio de Janeiro;Pedro
2901;21-01-2024;Cliente_4121;Teclado Mecânico;Periféricos;1759,03;3;308,48;26,5;;Porto Alegre;Carlos
2902;16/03/2024;Cliente_9743;Monitor LG;Acessórios;7162,95;11;2341,63;19,4;Pendente;Porto Alegre;Pedro
2903;2024-03-26;Cliente_5712;Monitor LG;Periféricos;3771,94;12;10637,15;16,7;Concluída;Curitiba;Ana
2904;02-04-2024;Cliente_8440;Teclado Mecânico;Periféricos;6972,64;6;4262,68;6,8;Concluída;Curitiba;Pedro
2905;26-07-2024;Cliente_7655;Mouse Logitech;Eletrônicos;4474,53;7;11974,89;18,2;;São Paulo;Ana
2906;inválida;Cliente_7398;Monitor LG;Periféricos;729,32;6;13968,57;10,7;;Curitiba;Ana
2907;10-01-2024;Cliente_2402;Monitor LG;Eletrônicos;6493,54;3;4279,25;3,3;;São Paulo;Carlos
2908;2024-12-04;Cliente_6658;Monitor LG;Periféricos;1309,81;dez;3140,46;28,2;Concluída;Rio de Janeiro;Pedro
2909;13/02/2024;Cliente_4198;Teclado Mecânico;Periféricos;4678,41;2;7369,57;26,3;Pendente;Rio de Janeiro;Pedro
2910;17-08-2024;Cliente_1735;Teclado Mecânico;Acessórios;7022,99;10;10462,82;13,2;;Curitiba;Carlos
2911;2024-08-29;Cliente_2568;Monitor LG;Periféricos;2490,19;4;11661,56;28,3;;São Paulo;Carlos
2912;28/03/2024;Cliente_7401;iPhone 15;Periféricos;1064,99;1;2851,65;21,0;;São Paulo;Pedro
2913;inválida;Cliente_5680;Notebook Dell;Acessórios;;6;6636,59;29,7;Pendente;Rio de Janeiro;Maria
2914;14-03-2024;Cliente_9116;Mouse Logitech;Eletrônicos;2145,64;12;735,86;21,5;Concluída;São Paulo;Ana
2915;03-04-2024;Cliente_3277;iPhone 15;Acessórios;2150,32;7;9341,69;27,3;;Belo Horizonte;Maria
2916;03-12-2024;Cliente_9592;Monitor LG;Eletrônicos;254,23;8;7867,29;3,4;Concluída;Curitiba;Maria
2917;15/05/2024;Cliente_7567;Teclado Mecânico;Acessórios;1601,24;11;3087,47;14,4;Concluída;Porto Alegre;Ana
2918;2024-12-17;Cliente_3022;Monitor LG;Periféricos;5007,13;6;2253,24;8,8;;Rio de Janeiro;Pedro
2919;20-08-2024;Cliente_8690;iPhone 15;Eletrônicos;3949,15;2;5889,66;0,7;;Belo Horizonte;Pedro
2920;inválida;Cliente_5808;Notebook Dell;Periféricos;296,33;5;4105,26;17,5;;Belo Horizonte;João
2921;2024-04-27;Cliente_7149;Mouse Logitech;Periféricos;5043,99;12;5495,17;19,1;Concluída;Curitiba;Pedro
2922;16/07/2024;Cliente_9499;Notebook Dell;Periféricos;4526,16;15;11068,23;1,1;Cancelada;Belo Horizonte;Ana
2923;25/02/2024;Cliente_6245;iPhone 15;Acessórios;2907,37;8;11594,53;21,6;Cancelada;Curitiba;João
2924;13-04-2024;Cliente_1234;iPhone 15;Acessórios;7461,23;3;3017,4;24,0;;Curitiba;Pedro
2925;15-09-2024;Cliente_3207;iPhone 15;Periféricos;7399,31;13;3809,19;21,1;Cancelada;Rio de Janeiro;Carlos
2926;02/08/2024;Cliente_7347;iPhone 15;Periféricos;;7;1846,47;26,3;Pendente;Porto Alegre;Ana
2927;inválida;Cliente_3121;Monitor LG;Acessórios;4438,39;dez;2206,08;19,8;Concluída;Rio de Janeiro;Pedro
2928;2024-03-31;Cliente_8307;Teclado Mecânico;Acessórios;8455,06;8;4020,25;27,1;Cancelada;Belo Horizonte;Carlos
2929;10-11-2024;Cliente_7358;Monitor LG;Eletrônicos;5379,65;9;14092,46;25,9;Pendente;Rio de Janeiro;Maria
2930;20-01-2024;Cliente_2389;Notebook Dell;Eletrônicos;2499,82;12;13018,9;4,6;Pendente;Belo Horizonte;Pedro
2931;14/09/2024;Cliente_2981;Monitor LG;Acessórios;7278,12;10;11412,96;15,8;Pendente;Curitiba;Pedro
2932;2024-02-17;Cliente_7393;Notebook Dell;Eletrônicos;3752,96;1;11286,97;9,6;Concluída;Porto Alegre;Maria
2933;03/12/2024;Cliente_7339;iPhone 15;Periféricos;2245,53;5;9892,87;3,3;Cancelada;Belo Horizonte;João
2934;inválida;Cliente_3246;iPhone 15;Eletrônicos;2498,99;5;11067,66;28,2;;Porto Alegre;Maria
2935;01-01-2024;Cliente_9849;Teclado Mecânico;Eletrônicos;4558,17;3;5016,57;29,1;Cancelada;Rio de Janeiro;Carlos
2936;2024-11-28;Cliente_7537;Teclado Mecânico;Eletrônicos;3387,77;3;6470,87;1,3;;São Paulo;João
2937;2024-09-24;Cliente_8133;Monitor LG;Eletrônicos;2142,29;1;1203,53;28,7;Pendente;Porto Alegre;Carlos
2938;08/07/2024;Cliente_1129;iPhone 15;Eletrônicos;4289,23;10;3846,93;20,5;;Rio de Janeiro;Ana
2939;23-12-2024;Cliente_4107;Monitor LG;Eletrônicos;;8;11273,83;15,8;;Belo Horizonte;Ana
2940;07/08/2024;Cliente_6053;Notebook Dell;Acessórios;3884,56;13;3377,42;11,5;Concluída;Rio de Janeiro;João
2941;inválida;Cliente_9553;Mouse Logitech;Acessórios;8457,47;7;7102,21;4,0;;Curitiba;João
2942;28-06-2024;Cliente_3088;Monitor LG;Periféricos;8716,48;9;14767,34;25,9;Concluída;Porto Alegre;Maria
2943;22-12-2024;Cliente_5424;Monitor LG;Periféricos;8048,19;9;12083,72;4,2;;Porto Alegre;Maria
2944;2024-02-20;Cliente_7553;Monitor LG;Acessórios;3129,65;5;4837,78;23,4;Cancelada;Rio de Janeiro;Pedro
2945;2024-03-09;Cliente_9984;Teclado Mecânico;Eletrônicos;4457,24;9;2580,93;12,5;Cancelada;São Paulo;Ana
2946;01/09/2024;Cliente_7767;iPhone 15;Acessórios;3029,0;dez;9196,44;14,8;;Rio de Janeiro;Carlos
2947;2024-02-12;Cliente_8915;Notebook Dell;Acessórios;5412,08;2;6111,65;3,1;Pendente;Rio de Janeiro;Ana
2948;inválida;Cliente_1753;Monitor LG;Periféricos;3477,22;10;13454,15;12,1;Concluída;Belo Horizonte;João
2949;2024-07-28;Cliente_3046;Mouse Logitech;Eletrônicos;3263,33;12;9367,46;4,4;Cancelada;Porto Alegre;Pedro
2950;06/04/2024;Cliente_7485;iPhone 15;Eletrônicos;4812,34;14;7196,88;22,0;;Curitiba;Carlos
2951;29-12-2024;Cliente_7055;Teclado Mecânico;Periféricos;4629,88;1;9752,67;28,1;Pendente;Curitiba;João
2952;04-01-2024;Cliente_7200;Teclado Mecânico;Acessórios;;4;10403,17;14,9;Cancelada;Porto Alegre;Carlos
2953;24/09/2024;Cliente_3578;iPhone 15;Acessórios;8880,22;4;4962,72;21,8;Pendente;Belo Horizonte;Pedro
2954;23/09/2024;Cliente_9153;iPhone 15;Acessórios;8040,0;2;14437,07;2,2;Pendente;Porto Alegre;Carlos
2955;inválida;Cliente_9045;Monitor LG;Periféricos;6396,25;8;12684,6;28,7;Concluída;Porto Alegre;Ana
2956;15-04-2024;Cliente_5839;Teclado Mecânico;Acessórios;5274,04;12;7012,24;6,3;Cancelada;São Paulo;Maria
2957;2024-06-10;Cliente_1734;Teclado Mecânico;Periféricos;7328,19;2;12189,24;7,2;;Belo Horizonte;João
2958;04/07/2024;Cliente_3590;Teclado Mecânico;Periféricos;8522,54;14;12564,19;12,8;;São Paulo;Pedro
2959;2024-03-20;Cliente_2030;Notebook Dell;Periféricos;3596,94;9;792,23;26,4;Cancelada;São Paulo;Pedro
2960;29-11-2024;Cliente_6962;iPhone 15;Periféricos;3908,83;12;11857,56;17,1;Pendente;Rio de Janeiro;Carlos
2961;2024-05-09;Cliente_9146;Mouse Logitech;Periféricos;4541,1;1;5575,01;18,6;Cancelada;São Paulo;João
2962;inválida;Cliente_3164;iPhone 15;Acessórios;7731,53;4;1147,74;20,6;;Porto Alegre;Ana
2963;2024-10-16;Cliente_4379;Mouse Logitech;Acessórios;2947,91;14;5608,25;17,1;Cancelada;Rio de Janeiro;Pedro
2964;2024-11-09;Cliente_2421;Notebook Dell;Eletrônicos;6074,39;11;8975,47;14,5;Cancelada;São Paulo;Ana
2965;2024-12-14;Cliente_3416;Teclado Mecânico;Acessórios;;dez;3352,42;0,8;Concluída;Porto Alegre;Ana
2966;2024-04-14;Cliente_6280;Notebook Dell;Acessórios;255,44;12;11425,63;3,6;Cancelada;Porto Alegre;Maria
2967;09-10-2024;Cliente_3424;Notebook Dell;Acessórios;6757,65;13;11925,2;5,8;;Belo Horizonte;Maria
2968;04/09/2024;Cliente_5481;Notebook Dell;Eletrônicos;8014,0;15;2007,22;29,8;Concluída;Belo Horizonte;Ana
2969;inválida;Cliente_3937;iPhone 15;Eletrônicos;3343,64;2;7906,19;14,0;Cancelada;São Paulo;Maria
2970;2024-10-11;Cliente_4327;Monitor LG;Acessórios;1320,4;15;11371,57;11,8;Concluída;Belo Horizonte;João
2971;2024-05-09;Cliente_6573;Monitor LG;Acessórios;7193,26;7;13769,57;8,0;Pendente;Curitiba;Maria
2972;2024-10-22;Cliente_3480;Mouse Logitech;Eletrônicos;8309,54;5;9573,45;13,8;;Belo Horizonte;João
2973;2024-12-27;Cliente_6596;Mouse Logitech;Periféricos;4177,75;15;5016,74;15,0;Pendente;Curitiba;Ana
2974;11-03-2024;Cliente_7394;Teclado Mecânico;Periféricos;5864,5;14;4236,07;26,2;;Porto Alegre;João
2975;01-03-2024;Cliente_1554;Monitor LG;Acessórios;3502,38;6;13331,07;3,7;Cancelada;Curitiba;João
2976;inválida;Cliente_1011;Notebook Dell;Acessórios;7626,26;5;4234,75;13,9;Cancelada;Rio de Janeiro;Pedro
2977;24/12/2024;Cliente_9536;Teclado Mecânico;Eletrônicos;524,95;7;2780,38;5,0;;Belo Horizonte;Carlos
2978;21/02/2024;Cliente_6259;Mouse Logitech;Eletrônicos;;14;8947,42;28,4;;Porto Alegre;João
2979;2024-09-17;Cliente_9560;iPhone 15;Periféricos;7241,21;6;7017,68;4,8;;São Paulo;Pedro
2980;22-06-2024;Cliente_6061;Mouse Logitech;Periféricos;8094,9;13;6618,64;26,2;Pendente;Rio de Janeiro;Maria
2981;10-11-2024;Cliente_7397;Mouse Logitech;Eletrônicos;7321,32;4;11214,62;5,5;Concluída;Belo Horizonte;Maria
2982;16-12-2024;Cliente_2024;Teclado Mecânico;Periféricos;1606,01;4;7249,31;7,7;;Porto Alegre;Pedro
2983;inválida;Cliente_8415;Mouse Logitech;Periféricos;1941,35;10;4994,2;29,6;Concluída;Porto Alegre;Pedro
2984;18-07-2024;Cliente_3945;Teclado Mecânico;Eletrônicos;6773,52;dez;5897,06;8,2;Cancelada;São Paulo;Carlos
2985;03/01/2024;Cliente_2769;Mouse Logitech;Periféricos;935,82;11;8718,96;23,2;Cancelada;Curitiba;Ana
2986;2024-03-15;Cliente_6930;iPhone 15;Eletrônicos;4234,18;11;10705,02;10,4;Cancelada;Porto Alegre;Ana
2987;2024-11-03;Cliente_1926;iPhone 15;Acessórios;6908,27;10;730,7;29,6;Pendente;Rio de Janeiro;Ana
2988;15/02/2024;Cliente_6562;Mouse Logitech;Eletrônicos;6806,81;2;13831,57;11,2;Pendente;Rio de Janeiro;Maria
2989;14/05/2024;Cliente_3460;iPhone 15;Periféricos;8885,41;14;5100,85;17,1;Pendente;Curitiba;Maria
2990;inválida;Cliente_1135;iPhone 15;Periféricos;8796,32;7;11945,68;24,3;Cancelada;Curitiba;João
2991;07/11/2024;Cliente_6897;Mouse Logitech;Acessórios;;1;10926,93;11,0;;Rio de Janeiro;João
2992;2024-07-15;Cliente_4730;iPhone 15;Eletrônicos;2875,34;4;12610,36;14,9;Pendente;Belo Horizonte;Carlos
2993;10-11-2024;Cliente_6414;iPhone 15;Periféricos;3124,38;14;7245,37;10,1;Pendente;São Paulo;Ana
2994;2024-09-23;Cliente_4263;Mouse Logitech;Periféricos;5601,48;8;7281,92;5,3;Cancelada;São Paulo;Carlos
2995;30-12-2024;Cliente_2436;Teclado Mecânico;Eletrônicos;1329,56;11;5880,91;16,2;Concluída;Belo Horizonte;Pedro
2996;30/01/2024;Cliente_4087;Teclado Mecânico;Periféricos;3418,65;12;6926,04;18,3;Cancelada;Rio de Janeiro;João
2997;inválida;Cliente_2950;Mouse Logitech;Periféricos;1252,14;4;7472,46;6,8;;Porto Alegre;Pedro
2998;12/08/2024;Cliente_9438;Mouse Logitech;Acessórios;2441,61;15;7738,22;13,8;;São Paulo;Pedro
2999;13-04-2024;Cliente_5459;iPhone 15;Periféricos;5695,7;12;6911,82;23,3;Cancelada;Porto Alegre;João
3000;2024-09-22;Cliente_7086;Mouse Logitech;Periféricos;1706,28;2;10791,99;27,3;Concluída;Rio de Janeiro;Maria
3001;09/04/2024;Cliente_7778;Teclado Mecânico;Periféricos;6241,35;1;2498,65;15,8;Cancelada;São Paulo;João
3002;02-11-2024;Cliente_1272;Mouse Logitech;Acessórios;1164,34;3;9092,11;2,9;;Porto Alegre;Ana
3003;21-09-2024;Cliente_6396;Mouse Logitech;Eletrônicos;5542,18;dez;972,22;11,9;Concluída;Porto Alegre;Pedro
3004;inválida;Cliente_4767;Mouse Logitech;Eletrônicos;;11;10797,08;10,1;Pendente;Rio de Janeiro;Maria
3005;27-03-2024;Cliente_5721;iPhone 15;Acessórios;3657,59;2;14166,07;6,6;Cancelada;Rio de Janeiro;Pedro
3006;2024-01-19;Cliente_3447;Monitor LG;Eletrônicos;1964,66;2;12029,8;15,9;Pendente;Curitiba;João
3007;02-05-2024;Cliente_4968;Mouse Logitech;Acessórios;7365,9;12;533,11;21,8;;Porto Alegre;Pedro
3008;01/01/2024;Cliente_3448;Notebook Dell;Eletrônicos;5656,09;8;13279,61;14,0;;Rio de Janeiro;Pedro
3009;2024-02-14;Cliente_3078;Teclado Mecânico;Eletrônicos;7886,21;13;8158,76;26,0;Concluída;Belo Horizonte;Carlos
3010;2024-07-23;Cliente_3024;iPhone 15;Eletrônicos;4169,58;4;5721,92;11,6;;Belo Horizonte;Ana
3011;inválida;Cliente_1108;Mouse Logitech;Eletrônicos;5240,0;15;11309,55;19,3;Concluída;Porto Alegre;Ana
3012;26-07-2024;Cliente_2395;Teclado Mecânico;Acessórios;2379,1;6;7411,08;17,5;Concluída;Curitiba;João
3013;12-04-2024;Cliente_3406;Mouse Logitech;Acessórios;4144,17;4;4488,56;18,1;Cancelada;Belo Horizonte;Maria
3014;08-01-2024;Cliente_5437;Notebook Dell;Periféricos;8969,11;8;12071,69;3,4;;Porto Alegre;Pedro
3015;26/12/2024;Cliente_5229;Teclado Mecânico;Periféricos;2644,26;8;11947,81;14,5;;Porto Alegre;Ana
3016;16-02-2024;Cliente_4706;Monitor LG;Periféricos;5381,23;15;3807,38;17,0;Concluída;Porto Alegre;Ana
3017;25-05-2024;Cliente_2785;iPhone 15;Periféricos;;8;6960,94;18,5;Cancelada;Belo Horizonte;João
3018;inválida;Cliente_5541;iPhone 15;Eletrônicos;8329,17;13;2450,81;19,2;Concluída;Rio de Janeiro;Maria
3019;2024-06-27;Cliente_2230;iPhone 15;Eletrônicos;8020,4;15;7385,0;11,4;Concluída;Rio de Janeiro;Carlos
3020;21/05/2024;Cliente_5604;Monitor LG;Eletrônicos;7860,73;12;10836,54;21,5;Concluída;Porto Alegre;Pedro
3021;06/11/2024;Cliente_1507;Notebook Dell;Eletrônicos;433,61;2;13142,21;8,7;Pendente;Curitiba;Ana
3022;2024-08-20;Cliente_9818;Teclado Mecânico;Periféricos;1005,43;dez;5466,86;6,6;Cancelada;Porto Alegre;Pedro
3023;21/10/2024;Cliente_8954;Mouse Logitech;Acessórios;6853,42;5;12732,57;13,4;Cancelada;Rio de Janeiro;Maria
3024;13/05/2024;Cliente_9388;Mouse Logitech;Periféricos;4389,35;13;3807,7;6,3;Concluída;Belo Horizonte;Maria
3025;inválida;Cliente_4644;iPhone 15;Periféricos;2192,59;10;10336,41;29,2;Pendente;Porto Alegre;Ana
3026;24-02-2024;Cliente_5345;Teclado Mecânico;Acessórios;5246,87;13;13622,87;18,8;;Rio de Janeiro;Ana
3027;07-02-2024;Cliente_4224;Mouse Logitech;Eletrônicos;5981,57;3;14230,48;3,6;;Rio de Janeiro;Carlos
3028;2024-05-30;Cliente_8628;Teclado Mecânico;Eletrônicos;8413,65;1;2605,77;11,6;Cancelada;São Paulo;Ana
3029;29-02-2024;Cliente_8892;iPhone 15;Periféricos;1647,0;12;1456,14;3,8;Pendente;São Paulo;Pedro
3030;11-05-2024;Cliente_9912;Monitor LG;Periféricos;;14;8673,52;26,2;;Belo Horizonte;Ana
3031;2024-10-21;Cliente_3476;iPhone 15;Acessórios;993,54;9;14887,61;27,2;;Rio de Janeiro;Ana
3032;inválida;Cliente_5976;Notebook Dell;Acessórios;3915,65;6;8846,37;18,3;Cancelada;Porto Alegre;Pedro
3033;12-07-2024;Cliente_1739;Mouse Logitech;Periféricos;6845,86;6;13381,2;13,5;Concluída;Rio de Janeiro;Maria
3034;04/09/2024;Cliente_3434;Mouse Logitech;Acessórios;6445,19;6;7122,12;10,7;Pendente;Belo Horizonte;Carlos
3035;2024-06-22;Cliente_2583;Mouse Logitech;Acessórios;8775,33;5;8320,89;0,4;Concluída;Belo Horizonte;João
3036;2024-12-14;Cliente_2880;Notebook Dell;Eletrônicos;828,61;6;12062,24;25,7;Pendente;Curitiba;Pedro
3037;27/10/2024;Cliente_7997;Teclado Mecânico;Acessórios;354,2;10;11533,22;28,3;Cancelada;Rio de Janeiro;Carlos
3038;03/09/2024;Cliente_9698;Mouse Logitech;Acessórios;3623,12;6;5700,85;12,9;Concluída;São Paulo;Ana
3039;inválida;Cliente_3412;Monitor LG;Acessórios;7597,23;1;3790,11;18,6;;Belo Horizonte;Pedro
3040;14-07-2024;Cliente_4736;Mouse Logitech;Acessórios;6853,49;5;14103,67;18,6;;Curitiba;Maria
3041;22-04-2024;Cliente_2519;Teclado Mecânico;Eletrônicos;2557,27;dez;6889,14;16,9;Cancelada;São Paulo;Maria
3042;25/12/2024;Cliente_4555;Notebook Dell;Periféricos;5450,81;9;10038,26;10,0;Cancelada;Porto Alegre;Maria
3043;2024-06-10;Cliente_9062;iPhone 15;Eletrônicos;;2;12709,16;23,1;Cancelada;Belo Horizonte;Maria
3044;29-06-2024;Cliente_9471;iPhone 15;Periféricos;6416,55;1;5599,96;20,5;Concluída;Curitiba;Pedro
3045;01/10/2024;Cliente_2323;Monitor LG;Periféricos;580,74;11;13263,72;11,1;Pendente;Rio de Janeiro;Pedro
3046;inválida;Cliente_9228;iPhone 15;Acessórios;5048,82;11;12074,33;17,8;Cancelada;Rio de Janeiro;Maria
3047;2024-05-07;Cliente_2786;Mouse Logitech;Acessórios;5341,91;8;14711,23;19,5;Cancelada;Porto Alegre;João
3048;2024-02-17;Cliente_1253;Mouse Logitech;Acessórios;8062,65;14;2095,79;10,0;Pendente;Porto Alegre;João
3049;10-12-2024;Cliente_1698;Monitor LG;Acessórios;8649,87;6;12418,98;1,7;Cancelada;São Paulo;Maria
3050;24/06/2024;Cliente_7272;Notebook Dell;Acessórios;4933,19;5;8852,91;0,7;Concluída;São Paulo;Pedro
3051;10/10/2024;Cliente_3467;Mouse Logitech;Periféricos;6438,44;13;943,85;6,2;Concluída;Porto Alegre;Maria
