ID_Venda;Data;Cliente;Produto;Categoria;Regiao;Canal_Venda;Vendedor;Cidade;Valor_Unitario;Quantidade;Desconto_Pct;Total_Venda;Status;Nota_Cliente;Prazo_Entrega;Margem_Pct
4425;15/08/2024;CLI-73268;Monitor LG;Eletrônicos;Norte;Televendas;Pedro;Belo Horizonte;1353,15;5;18,3;5527,62;Pendente;3,8;22;12,3
4426;2024-05-03;CLI-25805;iPhone 15;Periféricos;Sudeste;Televendas;João;Porto Alegre;8725,89;12;12,7;91412,42;Pendente;3,3;22;8,7
4427;16-06-2024;CLI-72061;Monitor LG;Periféricos;Centro-Oeste;Online;João;Belo Horizonte;7122,96;9;13,5;55452,24;Cancelada;2,9;11;44,9
4428;25-12-2024;CLI-66215;Monitor LG;Periféricos;Norte;Loja Física;Ana;Curitiba;5787,66;dez;27,8;45965,6;Pendente;1,2;30;10,3
4429;2024/06/15 14:30:00;CLI-40837;Mouse Logitech;Periféricos;Sul;Televendas;João;São Paulo;7820,32;11;6,1;80776,09;Pendente;3,4;17;
4430;06-04-2024;CLI-61585;Mouse Logitech;Eletrônicos;Sudeste;Revendedor;Pedro;Rio de Janeiro;1940,51;1;19,5;1562,11;Concluída;4,7;14;32,4
4431;01/10/2024;CLI-73344;Teclado Mecânico;Acessórios;Sul;Televendas;Carlos;Rio de Janeiro;7637,58;5;4,5;36469,44;Cancelada;4,8;6;41,4
4432;02/09/2024;CLI-72639;Mouse Logitech;Periféricos;Sul;Loja Física;Carlos;Porto Alegre;6158,74;6;1,8;36287,3;Cancelada;2,9;14;18,6
4433;03-09-2024;CLI-36959;iPhone 15;Acessórios;Sudeste;Online;João;São Paulo;4998,52;4;19,9;16015,26;Concluída;3,7;27;37,3
4434;18/10/2024;CLI-62714;Notebook Dell;Acessórios;Sul;Loja Física;João;Porto Alegre;;5;18,2;10250,85;Pendente;1,5;17;36,5
4435;02/06/2024;CLI-40042;Teclado Mecânico;Acessórios;Norte;Revendedor;João;Belo Horizonte;7038,24;4;24,4;21283,64;Pendente;4,4;26;19,8
4436;20/05/2024;CLI-12721;iPhone 15;Acessórios;Sul;Online;Carlos;Porto Alegre;5220,78;3;25,8;11621,46;Pendente;1,3;15;36,8
4437;09-08-2024;CLI-41982;Monitor LG;Periféricos;Centro-Oeste;Online;Pedro;Porto Alegre;4590,69;11;2,5;49235,15;Concluída;1,5;11;31,2
4438;inválida;CLI-30773;Monitor LG;Acessórios;Sul;Revendedor;Ana;Curitiba;8975,92;five;21,3;56512,39;Concluída;3,3;7;15,0
4439;29/08/2024;CLI-69131;Notebook Dell;Acessórios;Sul;Online;Pedro;São Paulo;2473,51;10;22,8;19095,5;Cancelada;3,0;11;33,2
4440;2024-03-31;CLI-75276;Mouse Logitech;Acessórios;Sul;Loja Física;Maria;Rio de Janeiro;1881,2;5;22,0;7336,68;Pendente;2,6;1;19,8
4441;27/04/2024;CLI-78687;iPhone 15;Acessórios;Sul;Televendas;Ana;São Paulo;6542,91;12.0;22,2;55994,22;Cancelada;3,8;22;5,5
4442;16/10/2024;CLI-29860;Monitor LG;Acessórios;Nordeste;Televendas;João;Porto Alegre;4009,84;9;14,0;31036,16;Concluída;2,4;25;37,0
4443;01-09-2024;CLI-23487;Notebook Dell;Eletrônicos;Centro-Oeste;Loja Física;Ana;São Paulo;7762,21;15;22,8;89886,39;Concluída;1,2;27;27,2
4444;30/11/2024;CLI-57875;iPhone 15;Eletrônicos;Nordeste;Televendas;Pedro;Porto Alegre;3492,22;9;25,3;72782,42;Cancelada;2,0;18;25,9
4445;11/09/2024;CLI-84382;Notebook Dell;Eletrônicos;Centro-Oeste;Revendedor;João;Porto Alegre;1140,63;14;20,9;12631,34;Concluída;1,1;19;34,9
4446;26/11/2024;CLI-82870;Notebook Dell;Acessórios;Centro-Oeste;Loja Física;Ana;Porto Alegre;7288,81;4;19,7;23411,66;Pendente;1,9;30;33,5
4447;inválida;CLI-67713;Notebook Dell;Eletrônicos;Sul;Revendedor;João;Rio de Janeiro;;dez;19,8;37969,93;Pendente;4,6;17;27,2
4448;19-12-2024;CLI-71264;Monitor LG;Periféricos;Centro-Oeste;Loja Física;Carlos;Curitiba;6974,14;8;14,2;47870,5;Concluída;1,4;11;25,7
4449;2024-11-22;CLI-26397;Mouse Logitech;Periféricos;Centro-Oeste;Revendedor;João;São Paulo;1538,35;8;12,3;10793,06;Cancelada;4,2;11;10,5
4450;2024-10-30;CLI-57846;Teclado Mecânico;Eletrônicos;Sudeste;Revendedor;Ana;Belo Horizonte;6051,41;7;24,4;32024,06;Pendente;1,3;25;15,5
4451;22-05-2024;CLI-72083;Monitor LG;Periféricos;Centro-Oeste;Loja Física;Ana;São Paulo;3881,93;7;14,2;23314,87;Pendente;4,1;3;14,3
4452;28-06-2024;CLI-56657;Monitor LG;Acessórios;Centro-Oeste;Revendedor;João;Belo Horizonte;6438,02;14;6,8;84003,28;Concluída;2,5;18;11,7
4453;15-Jun-2024;CLI-43098;iPhone 15;Acessórios;Sul;Online;Ana;Curitiba;2602,3;5;28,2;9342,26;;4,1;27;5,4
4454;2024-01-23;CLI-24119;Teclado Mecânico;Eletrônicos;Norte;Loja Física;Maria;São Paulo;5981,97;9;21,2;42424,13;Cancelada;;9;17,6
4455;18-10-2024;CLI-51548;iPhone 15;Acessórios;Nordeste;Revendedor;Carlos;Belo Horizonte;4627,25;4;9,5;16750,65;Concluída;3,3;27;26,8
4456;inválida;CLI-52435;Teclado Mecânico;Periféricos;Sudeste;Revendedor;Ana;Belo Horizonte;2630,92;5;12,6;11497,12;Concluída;4,7;19;36,2
4457;08-12-2024;CLI-62687;Notebook Dell;Acessórios;Norte;Online;Pedro;Rio de Janeiro;7929,49;15;25,8;88255,22;Cancelada;4,6;21;43,2
4458;24-03-2024;CLI-20583;Mouse Logitech;Eletrônicos;Sudeste;Revendedor;Carlos;Porto Alegre;3938,09;9;0,1;35407,37;Pendente;3,8;6;33,0
4459;12/01/2024;CLI-44324;Monitor LG;Periféricos;Centro-Oeste;Online;Carlos;Rio de Janeiro;5639,59;6;16,7;67648,01;Cancelada;2,3;5;14,0
4460;2024-07-13;CLI-50761;iPhone 15;Eletrônicos;Sudeste;Revendedor;Maria;Rio de Janeiro;;4;7,0;24970,65;Pendente;1,3;8;27,9
4461;06/06/2024;CLI-18904;Notebook Dell;Eletrônicos;Sudeste;Televendas;Pedro;Curitiba;5493,78;8;0,3;43818,39;Concluída;4,5;8;8,7
4462;2024-05-17;CLI-28243;Notebook Dell;Acessórios;Centro-Oeste;Televendas;Carlos;Curitiba;4697,14;15;8,5;64468,25;Concluída;2,8;23;22,7
4463;10-03-2024;CLI-35603;Monitor LG;Acessórios;Sudeste;Televendas;Maria;Porto Alegre;4974,9;11;25,9;40550,41;Pendente;4,5;22;7,5
4464;10/05/2024;CLI-78780;Monitor LG;Acessórios;Sudeste;Revendedor;João;Curitiba;4350,93;11;17,9;39293,25;Concluída;1,6;20;30,4
4465;inválida;CLI-72165;Teclado Mecânico;Periféricos;Sul;Loja Física;João;Porto Alegre;8270,21;3;2,1;24289,61;Concluída;2,5;8;5,0
4466;04-09-2024;CLI-14128;Monitor LG;Acessórios;Norte;Televendas;João;São Paulo;3059,89;dez;2,1;14978,16;Cancelada;2,3;8;31,2
4467;2024-03-04;CLI-78880;Mouse Logitech;Periféricos;Sul;Loja Física;Maria;Belo Horizonte;6924,07;five;0,7;6875,6;Pendente;2,8;8;33,6
4468;01/03/2024;CLI-32472;iPhone 15;Acessórios;Sul;Televendas;João;Curitiba;946,26;9;4,0;8175,69;Pendente;1,5;8;21,1
4469;26/01/2024;CLI-44804;iPhone 15;Periféricos;Nordeste;Online;João;São Paulo;1852,48;11;15,5;17218,8;Pendente;2,8;1;19,6
4470;2024/06/15 14:30:00;CLI-75763;Notebook Dell;Acessórios;Sul;Loja Física;Pedro;São Paulo;6116,38;2;3,3;11829,08;Pendente;3,6;17;
4471;2024-05-05;CLI-85941;iPhone 15;Acessórios;Nordeste;Loja Física;Ana;São Paulo;1622,56;3;0,2;4857,94;Concluída;3,5;3;43,5
4472;2024-02-20;CLI-67619;Notebook Dell;Eletrônicos;Norte;Televendas;Pedro;Belo Horizonte;3404,18;4;13,2;11819,31;Pendente;4,5;23;19,0
4473;12-09-2024;CLI-39655;Monitor LG;Acessórios;Sul;Loja Física;Pedro;Porto Alegre;;9;1,9;9374,46;Concluída;3,0;8;26,1
4474;inválida;CLI-64682;iPhone 15;Eletrônicos;Sul;Online;Pedro;Belo Horizonte;3592,94;15;21,2;42468,55;Cancelada;4,5;4;15,2
4475;2024-11-08;CLI-12053;Teclado Mecânico;Eletrônicos;Nordeste;Online;Maria;Rio de Janeiro;8894,38;4;13,3;30845,71;Pendente;2,2;13;34,4
4476;29/11/2024;CLI-31177;Teclado Mecânico;Periféricos;Sudeste;Televendas;Ana;São Paulo;3614,75;15;3,2;52486,17;Concluída;3,2;12;36,0
4477;2024-12-07;CLI-69234;Monitor LG;Periféricos;Sul;Online;Maria;Rio de Janeiro;5910,75;15;0,1;88572,59;Cancelada;1,3;28;31,8
4478;2024-05-20;CLI-14521;Monitor LG;Periféricos;Norte;Televendas;Ana;São Paulo;2380,43;12.0;25,2;5341,68;Pendente;1,3;19;33,2
4479;12-04-2024;CLI-41605;iPhone 15;Periféricos;Centro-Oeste;Televendas;Pedro;Rio de Janeiro;7208,36;4;23,8;21971,08;Cancelada;2,8;6;29,9
4480;23/03/2024;CLI-24706;iPhone 15;Periféricos;Centro-Oeste;Online;Carlos;Curitiba;6439,22;8;15,4;43580,64;Pendente;2,9;24;10,4
4481;08/01/2024;CLI-32151;Teclado Mecânico;Periféricos;Nordeste;Online;João;Rio de Janeiro;5778,35;9;27,4;37755,74;Pendente;4,8;23;25,9
4482;03/10/2024;CLI-44727;Notebook Dell;Eletrônicos;Centro-Oeste;Online;Maria;São Paulo;4778,09;11;19,6;42257,43;Pendente;1,1;26;28,1
4483;inválida;CLI-71406;Mouse Logitech;Acessórios;Sul;Loja Física;Pedro;São Paulo;3171,89;4;21,2;9997,8;Concluída;3,0;5;22,0
4484;2024-02-01;CLI-29582;Mouse Logitech;Acessórios;Norte;Revendedor;Maria;Rio de Janeiro;3568,75;11;6,3;36783,11;Concluída;4,0;13;36,7
4485;2024-03-18;CLI-81818;iPhone 15;Periféricos;Sul;Televendas;Carlos;Rio de Janeiro;5029,45;dez;26,9;14706,11;Cancelada;3,8;28;27,0
4486;2024-11-17;CLI-83793;Monitor LG;Eletrônicos;Nordeste;Televendas;João;Porto Alegre;;4;15,9;8039,29;Concluída;3,8;30;36,3
4487;2024-03-22;CLI-57080;Teclado Mecânico;Eletrônicos;Sul;Revendedor;Pedro;Curitiba;2156,72;10;5,9;20294,74;Concluída;1,6;4;33,4
4488;21/03/2024;CLI-20555;Mouse Logitech;Periféricos;Norte;Online;Pedro;Belo Horizonte;8125,49;9;20,0;58503,53;Cancelada;1,1;18;37,1
4489;23-12-2024;CLI-24168;Monitor LG;Acessórios;Norte;Revendedor;Pedro;Curitiba;6931,64;1;9,3;6287,0;Pendente;4,5;11;43,4
4490;14-06-2024;CLI-77456;Notebook Dell;Periféricos;Sudeste;Loja Física;Ana;Belo Horizonte;286,17;7;27,0;1462,33;Pendente;4,5;10;9,4
4491;09-09-2024;CLI-76182;Monitor LG;Eletrônicos;Sul;Revendedor;Pedro;Porto Alegre;2477,94;2;9,8;4470,2;Cancelada;2,0;19;19,9
4492;inválida;CLI-47418;iPhone 15;Periféricos;Sudeste;Loja Física;João;Belo Horizonte;601,75;12;20,6;5733,47;Pendente;4,8;13;33,5
4493;2024-10-01;CLI-69300;Mouse Logitech;Periféricos;Centro-Oeste;Online;Pedro;Curitiba;2131,75;1;1,7;2095,51;Pendente;2,8;5;18,5
4494;21-02-2024;CLI-30174;Mouse Logitech;Eletrônicos;Sudeste;Loja Física;Ana;Rio de Janeiro;4990,47;14;15,5;59037,26;Concluída;2,6;17;5,9
4495;03/02/2024;CLI-47905;Notebook Dell;Acessórios;Sul;Televendas;João;São Paulo;6493,03;6;12,1;34244,24;Pendente;3,0;30;8,7
4496;2024-10-22;CLI-62648;iPhone 15;Acessórios;Norte;Online;João;Belo Horizonte;2838,11;five;19,6;22818,4;Cancelada;1,5;28;5,3
4497;19/05/2024;CLI-36801;Teclado Mecânico;Periféricos;Sudeste;Revendedor;Pedro;São Paulo;309,73;6;3,4;1795,2;Pendente;2,1;26;44,6
4498;21-06-2024;CLI-14877;Teclado Mecânico;Eletrônicos;Nordeste;Televendas;João;Rio de Janeiro;4659,88;6;29,5;19711,29;Pendente;2,0;29;8,2
4499;11/08/2024;CLI-94483;iPhone 15;Acessórios;Sudeste;Revendedor;Ana;Curitiba;;15;29,7;77120,96;Concluída;1,3;3;16,3
4500;15/11/2024;CLI-88725;Notebook Dell;Periféricos;Nordeste;Revendedor;Carlos;Belo Horizonte;6753,43;12;28,5;57944,43;Pendente;2,3;14;29,0
4501;inválida;CLI-86387;Notebook Dell;Eletrônicos;Centro-Oeste;Televendas;Pedro;Belo Horizonte;2994,37;15;17,6;37010,41;Cancelada;3,1;9;17,8
4502;2024-02-01;CLI-41521;Monitor LG;Periféricos;Sul;Loja Física;Carlos;Rio de Janeiro;2013,65;11;13,8;19093,43;Concluída;4,1;11;12,1
4503;15-12-2024;CLI-18281;iPhone 15;Periféricos;Sul;Online;Maria;Curitiba;2657,33;10;21,0;20992,91;Concluída;1,6;7;44,6
4504;2024-01-25;CLI-99098;Mouse Logitech;Eletrônicos;Sul;Revendedor;Maria;São Paulo;7620,49;dez;29,2;37767,15;Cancelada;2,7;19;21,6
4505;07/03/2024;CLI-79183;iPhone 15;Eletrônicos;Sudeste;Online;Carlos;Porto Alegre;7181,29;14;16,5;83949,28;Cancelada;1,4;22;11,3
4506;15-Jun-2024;CLI-73132;Mouse Logitech;Periféricos;Sudeste;Loja Física;Maria;Curitiba;2132,59;3;15,7;5393,32;;3,9;21;40,4
4507;03-05-2024;CLI-28316;Monitor LG;Periféricos;Centro-Oeste;Online;Ana;Rio de Janeiro;6461,93;6;8,4;35514,77;Concluída;2,9;25;18,1
4508;2024-12-23;CLI-53896;iPhone 15;Acessórios;Nordeste;Televendas;Pedro;Belo Horizonte;6150,99;5;10,4;27556,44;Concluída;3,3;8;41,7
4509;04/02/2024;CLI-64852;Monitor LG;Periféricos;Centro-Oeste;Televendas;João;São Paulo;5374,44;4;5,2;20379,88;Concluída;1,5;3;24,0
4510;inválida;CLI-49407;iPhone 15;Periféricos;Sul;Loja Física;Ana;Belo Horizonte;2553,73;2;29,6;3595,65;Pendente;1,8;24;16,9
4511;2024/06/15 14:30:00;CLI-71255;iPhone 15;Eletrônicos;Sul;Revendedor;Pedro;Rio de Janeiro;796,22;4;24,4;2407,77;Concluída;4,6;9;
4512;2024-06-17;CLI-86790;Teclado Mecânico;Periféricos;Nordeste;Online;João;Rio de Janeiro;;9;23,7;19894,59;Concluída;4,4;16;24,5
4513;2024-02-09;CLI-54066;Mouse Logitech;Acessórios;Centro-Oeste;Revendedor;João;Porto Alegre;1941,04;1;4,0;1863,4;Cancelada;3,4;12;40,1
4514;09/11/2024;CLI-10448;Monitor LG;Eletrônicos;Centro-Oeste;Online;Maria;Porto Alegre;8598,95;6;24,1;39159,62;Cancelada;3,3;16;15,8
4515;28/07/2024;CLI-67904;Notebook Dell;Eletrônicos;Centro-Oeste;Televendas;Maria;São Paulo;1403,23;12.0;28,6;9017,16;Pendente;;10;14,0
4516;2024-09-26;CLI-73197;Notebook Dell;Periféricos;Norte;Revendedor;João;Curitiba;3965,53;2;25,7;5892,78;Pendente;1,8;17;28,5
4517;09/07/2024;CLI-63332;Mouse Logitech;Periféricos;Sudeste;Online;João;Rio de Janeiro;5926,88;8;11,2;42104,56;Cancelada;2,6;30;27,7
4518;28-12-2024;CLI-40033;Teclado Mecânico;Acessórios;Norte;Loja Física;Carlos;Belo Horizonte;6627,96;5;23,9;25219,39;Concluída;1,9;11;12,4
4519;inválida;CLI-87888;Teclado Mecânico;Eletrônicos;Norte;Online;Maria;Rio de Janeiro;6001,11;13;3,4;75361,94;Pendente;4,9;20;13,1
4520;2024-04-02;CLI-66543;iPhone 15;Acessórios;Centro-Oeste;Revendedor;Carlos;Rio de Janeiro;3656,23;1;20,1;2921,33;Cancelada;2,8;20;40,3
4521;07-01-2024;CLI-72848;Monitor LG;Periféricos;Sul;Televendas;Pedro;Belo Horizonte;5510,1;8;23,5;80932,34;Pendente;4,5;14;26,7
4522;2024-06-01;CLI-84810;iPhone 15;Periféricos;Nordeste;Revendedor;Maria;Porto Alegre;3594,5;11;24,1;30010,48;Concluída;4,7;22;25,3
4523;02-08-2024;CLI-67630;iPhone 15;Eletrônicos;Sudeste;Revendedor;Carlos;Rio de Janeiro;2774,65;dez;2,7;8099,2;Concluída;3,4;7;13,9
4524;18/02/2024;CLI-55529;Mouse Logitech;Periféricos;Norte;Revendedor;Pedro;São Paulo;1744,34;1;12,4;1528,04;Pendente;2,5;3;11,2
4525;13-10-2024;CLI-16344;Notebook Dell;Acessórios;Norte;Revendedor;Carlos;Porto Alegre;;five;26,6;6128,91;Concluída;1,3;8;33,5
4526;2024-02-18;CLI-11402;Notebook Dell;Acessórios;Sul;Televendas;Carlos;Curitiba;2628,48;5;14,0;11302,46;Concluída;2,9;2;14,0
4527;2024-11-09;CLI-18283;Notebook Dell;Eletrônicos;Nordeste;Televendas;Pedro;Rio de Janeiro;485,04;9;19,5;3514,11;Pendente;1,8;5;36,7
4528;inválida;CLI-69111;Monitor LG;Periféricos;Sudeste;Revendedor;João;São Paulo;6992,31;1;17,7;5754,67;Concluída;2,5;22;13,3
4529;15/04/2024;CLI-57145;Teclado Mecânico;Periféricos;Sudeste;Revendedor;Carlos;Porto Alegre;8638,7;10;18,8;70146,24;Concluída;3,7;18;31,3
4530;16-11-2024;CLI-33600;Monitor LG;Acessórios;Sudeste;Revendedor;Pedro;Rio de Janeiro;603,59;9;18,5;4427,33;Cancelada;1,8;22;24,6
4531;30-07-2024;CLI-20950;Notebook Dell;Eletrônicos;Sul;Televendas;Pedro;Belo Horizonte;8876,25;2;3,1;17202,17;Pendente;2,1;13;16,4
4532;01-09-2024;CLI-61255;Notebook Dell;Periféricos;Sudeste;Loja Física;João;Belo Horizonte;5183,72;1;5,3;4908,98;Cancelada;3,2;2;26,0
4533;2024-11-01;CLI-99770;Teclado Mecânico;Acessórios;Norte;Loja Física;Maria;Belo Horizonte;1454,99;11;2,3;15636,78;Pendente;2,8;3;24,8
4534;24/07/2024;CLI-97736;Mouse Logitech;Acessórios;Centro-Oeste;Loja Física;Pedro;Rio de Janeiro;3009,54;1;10,7;2687,52;Concluída;2,4;14;6,8
4535;2024-05-08;CLI-67906;Teclado Mecânico;Eletrônicos;Sudeste;Online;João;Curitiba;1813,23;8;27,1;10574,76;Cancelada;3,8;9;32,8
4536;28-10-2024;CLI-17695;Teclado Mecânico;Eletrônicos;Sul;Revendedor;Ana;Belo Horizonte;413,85;1;24,8;311,22;Concluída;2,8;3;41,0
4537;inválida;CLI-25114;Notebook Dell;Acessórios;Norte;Loja Física;Maria;Porto Alegre;5990,86;4;14,3;20536,67;Cancelada;3,2;2;7,4
4538;14/06/2024;CLI-60559;iPhone 15;Acessórios;Centro-Oeste;Revendedor;João;Rio de Janeiro;;8;22,6;6095,16;Cancelada;4,2;12;34,4
4539;08-08-2024;CLI-51713;Monitor LG;Acessórios;Nordeste;Televendas;Pedro;São Paulo;5507,38;11;15,7;51069,93;Pendente;4,7;29;32,4
4540;04/04/2024;CLI-28815;Notebook Dell;Periféricos;Norte;Revendedor;Pedro;Porto Alegre;1290,35;15;1,1;19142,34;Concluída;2,9;6;17,5
4541;11-04-2024;CLI-23590;Mouse Logitech;Acessórios;Nordeste;Online;Maria;Rio de Janeiro;1244,53;15;16,7;15550,4;Cancelada;3,1;3;30,0
4542;15-01-2024;CLI-97123;Notebook Dell;Eletrônicos;Nordeste;Televendas;João;Belo Horizonte;7013,37;dez;5,7;19840,82;Pendente;4,4;3;40,2
4543;20/03/2024;CLI-42821;Monitor LG;Periféricos;Norte;Televendas;Ana;Belo Horizonte;4699,7;6;25,2;21092,25;Pendente;1,7;19;19,5
4544;10/11/2024;CLI-47462;Monitor LG;Acessórios;Sudeste;Loja Física;Ana;São Paulo;512,09;8;9,6;3703,43;Cancelada;4,6;22;17,3
4545;18/09/2024;CLI-67575;iPhone 15;Acessórios;Sudeste;Revendedor;João;Porto Alegre;1852,49;2;11,5;3278,91;Pendente;2,6;19;42,1
4546;inválida;CLI-47985;iPhone 15;Acessórios;Sudeste;Revendedor;Pedro;São Paulo;5029,22;13;11,4;57926,56;Pendente;1,0;27;15,7
4547;2024-02-26;CLI-98475;iPhone 15;Periféricos;Sul;Loja Física;Ana;São Paulo;386,31;3;2,4;1131,12;Pendente;1,7;18;8,3
4548;2024-03-01;CLI-65922;iPhone 15;Eletrônicos;Sul;Loja Física;Carlos;Belo Horizonte;4359,54;3;6,6;12215,43;Pendente;2,1;21;19,1
4549;18-11-2024;CLI-38753;Monitor LG;Periféricos;Nordeste;Online;Pedro;Porto Alegre;7198,83;9;18,3;52933,0;Cancelada;1,4;2;34,3
4550;2024-01-22;CLI-37566;Notebook Dell;Eletrônicos;Sudeste;Loja Física;João;Rio de Janeiro;2405,42;11;19,8;21220,62;Concluída;4,8;1;22,3
4551;2024-02-03;CLI-28160;Mouse Logitech;Periféricos;Sudeste;Revendedor;João;Belo Horizonte;;10;19,6;11218,05;Cancelada;4,0;6;18,4
4552;2024/06/15 14:30:00;CLI-46747;Monitor LG;Eletrônicos;Sudeste;Online;Ana;Rio de Janeiro;3307,73;12.0;7,6;21394,4;Cancelada;1,3;19;
4553;11-02-2024;CLI-33176;Mouse Logitech;Eletrônicos;Sudeste;Revendedor;Carlos;Porto Alegre;4839,7;10;5,2;45880,36;Pendente;2,1;2;22,1
4554;18-12-2024;CLI-80328;Notebook Dell;Periféricos;Centro-Oeste;Online;Carlos;Porto Alegre;4067,99;five;22,2;18989,38;Concluída;1,7;8;13,1
4555;inválida;CLI-33802;Mouse Logitech;Periféricos;Sul;Loja Física;João;Curitiba;4518,61;4;21,9;14116,14;Concluída;4,1;12;36,7
4556;09-04-2024;CLI-78643;Notebook Dell;Periféricos;Norte;Loja Física;Carlos;São Paulo;2628,44;5;11,1;11683,42;Pendente;1,2;20;28,6
4557;23-05-2024;CLI-68350;Mouse Logitech;Periféricos;Sudeste;Loja Física;Carlos;Rio de Janeiro;6532,17;12;12,5;68587,79;Cancelada;1,3;17;19,9
4558;2024-06-17;CLI-61219;Notebook Dell;Acessórios;Centro-Oeste;Televendas;João;Porto Alegre;5390,01;10;16,4;45060,48;Concluída;1,1;25;26,2
4559;15-Jun-2024;CLI-47870;Monitor LG;Eletrônicos;Sudeste;Televendas;Ana;Belo Horizonte;6994,6;13;10,0;81836,82;;4,5;8;27,2
4560;21-05-2024;CLI-31268;iPhone 15;Eletrônicos;Sudeste;Online;Pedro;Curitiba;8118,61;2;10,7;14499,84;Cancelada;2,7;24;7,2
4561;2024-12-14;CLI-21145;Monitor LG;Periféricos;Sul;Loja Física;Carlos;Rio de Janeiro;2537,27;dez;0,5;27770,42;Pendente;3,5;9;21,7
4562;25-05-2024;CLI-48489;iPhone 15;Periféricos;Sul;Revendedor;Pedro;Curitiba;7314,69;10;23,5;55957,38;Cancelada;3,0;20;44,9
4563;05/11/2024;CLI-40526;Monitor LG;Acessórios;Nordeste;Revendedor;Ana;Curitiba;8188,79;7;23,7;43736,33;Pendente;3,6;18;9,7
4564;inválida;CLI-21640;Notebook Dell;Eletrônicos;Centro-Oeste;Loja Física;Carlos;Curitiba;;12;22,1;58019,39;Cancelada;3,4;14;8,8
4565;06/12/2024;CLI-48072;Notebook Dell;Acessórios;Sul;Televendas;Ana;Belo Horizonte;6238,33;9;17,1;46544,18;Cancelada;1,4;25;43,1
4566;28-10-2024;CLI-64304;iPhone 15;Eletrônicos;Sul;Online;Pedro;São Paulo;5958,6;14;25,2;62398,46;Cancelada;1,4;14;7,5
4567;2024-01-26;CLI-79282;Teclado Mecânico;Periféricos;Centro-Oeste;Televendas;Ana;Rio de Janeiro;304,44;13;3,6;3815,24;Cancelada;1,5;12;24,0
4568;2024-11-29;CLI-56316;iPhone 15;Acessórios;Sudeste;Televendas;João;Curitiba;306,06;8;22,1;5912,85;Concluída;1,7;19;43,2
4569;02-07-2024;CLI-94931;Teclado Mecânico;Periféricos;Sul;Online;Maria;Rio de Janeiro;2735,49;8;23,6;16719,31;Pendente;3,8;12;39,5
4570;29-06-2024;CLI-69107;Notebook Dell;Acessórios;Sul;Televendas;Pedro;Belo Horizonte;7699,8;8;20,1;49217,12;Cancelada;2,6;25;21,4
4571;2024-05-08;CLI-62062;Mouse Logitech;Acessórios;Sudeste;Online;Carlos;Rio de Janeiro;5493,18;11;1,7;59397,76;Pendente;3,3;25;8,0
4572;10/08/2024;CLI-15167;Notebook Dell;Acessórios;Sul;Online;Pedro;Porto Alegre;6089,19;8;25,6;36242,86;Cancelada;1,6;16;39,1
4573;inválida;CLI-57035;Teclado Mecânico;Periféricos;Sudeste;Revendedor;João;Rio de Janeiro;7002,7;14;21,9;76567,52;Cancelada;1,2;29;6,2
4574;05-04-2024;CLI-71069;Mouse Logitech;Periféricos;Sul;Revendedor;Ana;São Paulo;7370,76;12;6,8;82434,58;Cancelada;4,6;18;9,0
4575;2024-06-20;CLI-26365;iPhone 15;Periféricos;Sudeste;Televendas;João;Porto Alegre;2519,97;12;19,3;24403,39;Cancelada;1,4;30;20,2
4576;2024-08-25;CLI-61313;Mouse Logitech;Periféricos;Centro-Oeste;Televendas;Carlos;Belo Horizonte;3984,46;3;5,5;11295,94;Pendente;;6;41,0
4577;01-03-2024;CLI-86691;Monitor LG;Eletrônicos;Sul;Revendedor;Carlos;São Paulo;;7;9,2;39313,51;Concluída;1,8;4;40,3
4578;30-11-2024;CLI-78982;Teclado Mecânico;Periféricos;Norte;Loja Física;Pedro;Belo Horizonte;1655,52;1;5,0;1572,74;Cancelada;4,3;24;35,5
4579;2024-03-24;CLI-29477;iPhone 15;Eletrônicos;Sul;Loja Física;Carlos;Porto Alegre;308,68;2;15,0;524,76;Concluída;4,7;30;33,1
4580;2024-02-23;CLI-83151;Monitor LG;Periféricos;Nordeste;Online;Ana;Belo Horizonte;2536,81;dez;20,4;16154,41;Cancelada;2,9;15;14,5
4581;11/06/2024;CLI-78667;Monitor LG;Eletrônicos;Centro-Oeste;Revendedor;Carlos;Rio de Janeiro;8824,05;8;19,2;57038,66;Cancelada;1,5;26;18,2
4582;inválida;CLI-30759;iPhone 15;Acessórios;Nordeste;Revendedor;João;São Paulo;1696,5;4;4,1;6507,77;Pendente;1,8;15;16,9
4583;12/04/2024;CLI-10682;Teclado Mecânico;Acessórios;Sudeste;Revendedor;Ana;Porto Alegre;2372,02;five;3,2;18368,92;Concluída;1,9;26;21,7
4584;30-09-2024;CLI-50786;iPhone 15;Eletrônicos;Sul;Televendas;Pedro;Curitiba;6964,33;11;23,3;58758,05;Cancelada;4,8;5;15,5
4585;17/10/2024;CLI-65713;iPhone 15;Periféricos;Nordeste;Online;Pedro;Belo Horizonte;7842,91;12;2,9;91385,59;Pendente;1,9;22;28,5
4586;14-08-2024;CLI-68263;Notebook Dell;Eletrônicos;Sudeste;Revendedor;Ana;Porto Alegre;1436,47;11;11,5;13984,04;Cancelada;2,1;19;41,8
4587;03/01/2024;CLI-81522;Notebook Dell;Acessórios;Sul;Loja Física;Maria;Curitiba;4184,3;14;28,2;42060,58;Concluída;2,3;21;18,6
